original_name	original_date	final_author_id	final_author_birth	final_author_death	Count
Hallberg, Anders Emanuel	1887-1983	Hallberg, Anders Emanuel (1887-1983)	1887	1983	   2
Fröléen, Axel	1867-	Fröléen, Axel (1867-NA)	1867	NA	   2
Cronhamn, A. F	1813-1886	Cronhamn, A F (1813-1886)	1813	1886	   2
Ericson, Tore	verksam 1870-talet	Ericson, Tore (1870-NA)	1870	NA	   2
Wildenvey, Herman	1886-1958	Wildenvey, Herman (1886-1958)	1886	1958	   2
Eneberg, Karl Fredrik	1841-1876	Eneberg, Karl Fredrik (1841-1876)	1841	1876	   2
Elfving, Lars	1845-1914	Elfving, Lars (1845-1914)	1845	1914	   2
Herbert, Victor	1859-1924	Herbert, Victor (1859-1924)	1859	1924	   2
Ek, Johan Gustaf	1810-1862	Ek, Johan Gustaf (1810-1862)	1810	1862	   2
Ehrenström, Anna	1788-1857	Ehrenström, Anna (1788-1857)	1788	1857	   2
Berg, Johan August	1851-1936	Berg, Johan August (1851-1936)	1851	1936	   2
Rudensköld, Thorsten	1798-1859	Rudensköld, Thorsten (1798-1859)	1798	1859	   2
Brag, Jonas	1781-1857	Brag, Jonas (1781-1857)	1781	1857	   2
Ariosto, Ludovico	1474-1533	Ariosto, Ludovico (1474-1533)	1474	1533	   2
Alstermark, Peter Niclas	1800-1860	Alstermark, Peter Niclas (1800-1860)	1800	1860	   2
Belfrage, Johan Leonard	1800-1853	Belfrage, Johan Leonard (1800-1853)	1800	1853	   2
Ahlbom, Sophia	1803-1868	Ahlbom, Sophia (1803-1868)	1803	1868	   2
Lysander, Olof	1832-	Lysander, Olof (1832-NA)	1832	NA	   2
Öhberg, Viktor Wilhelm	1830-	öhberg, Viktor Wilhelm (1830-NA)	1830	NA	   2
Wilck, Axel	f. 1888	Wilck, Axel (1888-NA)	1888	NA	   2
Undset, Sigrid	1882-1949	Undset, Sigrid (1882-1949)	1882	1949	   2
Berwald, Franz	1796-1868	Berwald, Franz (1796-1868)	1796	1868	   2
Vegesack, Anna Helena von	1793-1861	Vegesack, Anna Helena Von (1793-1861)	1793	1861	   2
Eugénie	1830-1889	Eugénie,  (1830-1889)	1830	1889	   2
Borg, Manne	1878-	Borg, Manne (1878-NA)	1878	NA	   2
Schartau, Gustaf Johan	1794-1852	Schartau, Gustaf Johan (1794-1852)	1794	1852	   2
Sjöberg, Edvard Daniel	1822-1863	Sjöberg, Edvard Daniel (1822-1863)	1822	1863	   2
Settervall, Hedvig Beata	1785-1848	Settervall, Hedvig Beata (1785-1848)	1785	1848	   2
Salvato	verksam 1878	Salvato,  (1878-NA)	1878	NA	   2
Saltza, Christina Gustafva von	1822-1891	Saltza, Christina Gustafva Von (1822-1891)	1822	1891	   2
Wiklund, Bengt	1919-1996	Wiklund, Bengt (1919-1996)	1919	1996	   2
Wik, Inga-Britt	1930-2008.	Wik, Inga-britt (1930-2008)	1930	2008	   2
Waxberg, Harald	1864-1900	Waxberg, Harald (1864-1900)	1864	1900	   2
Wikström, Olga	1905-1988	Wikström, Olga (1905-1988)	1905	1988	   2
Wikander, Hugo	f. 1879	Wikander, Hugo (1879-NA)	1879	NA	   2
Vertot, Rene Aubert de	1655-1735	Vertot, Rene Aubert De (1655-1735)	1655	1735	   2
Oldberg, Anders Fredrik Nathanael	1835-1881	Oldberg, Anders Fredrik Nathanael (1835-1881)	1835	1881	   2
Nettelbladt, Lovisa Mathilda	1814-1867	Nettelbladt, Lovisa Mathilda (1814-1867)	1814	1867	   2
Lundberg, Hans	1795-1860	Lundberg, Hans (1795-1860)	1795	1860	   2
Krook, Herman Salomon	1827-	Krook, Herman Salomon (1827-NA)	1827	NA	   2
Heyman, Elias	1829-1889	Heyman, Elias (1829-1889)	1829	1889	   2
Wik, Harald	1903-1985	Wik, Harald (1903-1985)	1903	1985	   2
Kassius, Torsten	1909-1960	Kassius, Torsten (1909-1960)	1909	1960	   2
Hornborg, Ulla	1910-	Hornborg, Ulla (1910-NA)	1910	NA	   2
Östling, Seth	1899-	östling, Seth (1899-NA)	1899	NA	   2
Österberg, Karl-Erik	1900-1982	österberg, Karl-erik (1900-1982)	1900	1982	   2
Örn, Werner August	1853-1913	örn, Werner August (1853-1913)	1853	1913	   2
Öhqvist, Johannes	1861-1949	öhqvist, Johannes (1861-1949)	1861	1949	   2
Svensson, Sigurd	1886-	Svensson, Sigurd (1886-NA)	1886	NA	   2
Öhman, Johan Edvard	1809-1856	öhman, Johan Edvard (1809-1856)	1809	1856	   2
Öhman, Einar	1896-1980	öhman, Einar (1896-1980)	1896	1980	   2
Öhmann, Adolph	1802-1870	öhmann, Adolph (1802-1870)	1802	1870	   2
Öberg, Sven	f. 1864	öberg, Sven (1864-NA)	1864	NA	   2
Öhman, Ivar	1914-1989	öhman, Ivar (1914-1989)	1914	1989	   2
Ångström, Anders	1814-1874	ångström, Anders (1814-1874)	1814	1874	   2
Ångström, Knut	1857-1910	ångström, Knut (1857-1910)	1857	1910	   2
Aall, Anathon	1867-1943	Aall, Anathon (1867-1943)	1867	1943	   2
Åkerman, Gustaf	1854-1922	åkerman, Gustaf (1854-1922)	1854	1922	   2
Åkerblom, Filip	1869-1942	åkerblom, Filip (1869-1942)	1869	1942	   2
Åkerberg, Axel Frithiof	1833-1901	åkerberg, Axel Frithiof (1833-1901)	1833	1901	   2
Ågren, Leo	1928-1984	ågren, Leo (1928-1984)	1928	1984	   2
Zweigbergk, Anton Herman von	1849-1882	Zweigbergk, Anton Herman Von (1849-1882)	1849	1882	   2
Zielfelt, Lennart	1895-1976	Zielfelt, Lennart (1895-1976)	1895	1976	   2
Zettervall, Helgo	1831-1907	Zettervall, Helgo (1831-1907)	1831	1907	   2
Zetterberg, Herman	1904-1963.	Zetterberg, Herman (1904-1963)	1904	1963	   2
Zeise, Heinrich	1822-1914	Zeise, Heinrich (1822-1914)	1822	1914	   2
Zetterberg, Hilmer	1879-1961	Zetterberg, Hilmer (1879-1961)	1879	1961	   2
Zernov, Nikolaj Michajlovič	1898-1980	Zernov, Nikolaj Michajlovič (1898-1980)	1898	1980	   2
Zetterberg, Hans L	1927-2014.	Zetterberg, Hans L (1927-2014)	1927	2014	   2
Wald-Zedtwitz, E. von	1840-1896	Wald-zedtwitz, E Von (1840-1896)	1840	1896	   2
Wærn, Carl Fredrik	1819-1899	Wærn, Carl Fredrik (1819-1899)	1819	1899	   2
Persson, Åke	1932-1975	Persson, åke (1932-1975)	1932	1975	   2
Björke, Ejnar	1900-1968	Björke, Ejnar (1900-1968)	1900	1968	   2
Wåhlin, Carl Ludvig	1819-1894	Wåhlin, Carl Ludvig (1819-1894)	1819	1894	   2
Wuorinen, John H	1897-	Wuorinen, John H (1897-NA)	1897	NA	   2
Wrangel, Christian Anton	1776-1868	Wrangel, Christian Anton (1776-1868)	1776	1868	   2
Wrede, Henrik Otto	1855-1884	Wrede, Henrik Otto (1855-1884)	1855	1884	   2
Wreech, Curt Friedrich von	1650-1724	Wreech, Curt Friedrich Von (1650-1724)	1650	1724	   2
Wretman, Tore	1916-2003	Wretman, Tore (1916-2003)	1916	2003	   2
Woodham-Smith, Cecil	1896-1977.	Woodham-smith, Cecil (1896-1977)	1896	1977	   2
Vogel, Johann Carl Christoph	1795-1862	Vogel, Johann Carl Christoph (1795-1862)	1795	1862	   2
Wold, Herman	1908-1992	Wold, Herman (1908-1992)	1908	1992	   2
Wiström, Johan Alfred	1830-1896	Wiström, Johan Alfred (1830-1896)	1830	1896	   2
Wising, Per Johan	1842-1912	Wising, Per Johan (1842-1912)	1842	1912	   2
Virgin, Claes	1858-1941	Virgin, Claes (1858-1941)	1858	1941	   2
Winterhjelm, Kristian	1843-1915	Winterhjelm, Kristian (1843-1915)	1843	1915	   2
Wingård, Hugo	1904-1972	Wingård, Hugo (1904-1972)	1904	1972	   2
Williams, Mary Wilhelmine	1878-1944	Williams, Mary Wilhelmine (1878-1944)	1878	1944	   2
Williams, John	fl. 1777	Williams, John (1777-NA)	1777	NA	   2
Vilhelm	1859-1941	Vilhelm,  (1859-1941)	1859	1941	   2
Vestlinger, Johanna Leontina	1819-	Vestlinger, Johanna Leontina (1819-NA)	1819	NA	   2
Vignola, Giacomo Barozzi da	1507-1573	Vignola, Giacomo Barozzi Da (1507-1573)	1507	1573	   2
Viëtor, Wilhelm	1850-1918	Viëtor, Wilhelm (1850-1918)	1850	1918	   2
Wigert, Viktor	1880-1942	Wigert, Viktor (1880-1942)	1880	1942	   2
Widmark, Gustaf Wilhelmsson	1885-1967	Widmark, Gustaf Wilhelmsson (1885-1967)	1885	1967	   2
Widén, Jonas	1829-1885	Widén, Jonas (1829-1885)	1829	1885	   2
