original	polished	Count
Fribaptistsamf. förl.	Fribaptistsamfundet	   1
Fosterlands-stiftelsen förlags-expedition	Fosterlandsstiftelsen s-expedition	   1
AV Carlson	A.V. Carlson	   1
Åbo Akademi, Inst. für nordische Ethnologie	Åbo Akademi, Inst. fyr nordische Ethnologie	   1
Örebros missionsförening	Örebro missionsfören	   1
Akad. bokhandeln	Akademiska bokhandel	   1
[Kongl. tryckeriet,]	Kongl. tryckeriet	   1
[Köster]	Köster	   1
Pentabladet,;Pentabladet,;Pentaverken,;Penta,;Volvo Penta	Pentabladet	   1
Ridderstad ;;Beijer	Ridderstad	   1
Svensk romansamlings förlag	Svensk romansamling	   1
Svenska musikerförbundet,;Svenska boktr.)	Svenska musiker	   1
Bonnier ;;Gumpert	Bonnier	   1
Cederwaller	Cedervaller	   1
Avantgardet,;Avantgardet,;Socialistiska ungdomsförbundet	Avantgardet	   1
Chas. Webb & Co.	Chas. Webb & Co	   1
Folkbibl.	Folkbibl	   1
Premie-bibl.	Premie-bibl	   1
J. Broström & komp.	J. Broström & Coomp	   1
Saxon & Lindströms förlag	Saxon & Lindström	   1
Svensk hotell-revy,;Svensk hotell-revy,;Skruven	Svensk hotell-revy	   1
Kongl. Vitterhets, historie och antiqvitetsakademien	Kongl. Vitterhets, historie & antiqvitetsakademien	   1
bol.	bol	   1
Internationella bibelstudiesällsk. :;Vakttornets bibel- & traktatsällsk.	Internationella bibelstudiesällsk	   1
In- och utländska militär-nyheter	In- & utländska militär-nyheter	   1
Norstedt,;Norstedt,;Svensk militär tidskrift	Norstedt	   1
[Kongl. Tryckeriet	Kongl. tryckeriet	   1
Östra Smålands missionsblad,;Östra Smålands missionsblad,;Östra Smålands missionsblad	Östra Smålands missionsblad	   1
Luth. Evangeliifören.	Luth. Evangeliifören	   1
[Metronome]	Metronome	   1
[kungl. tryckeriet]	 tryckeriet	   1
Tidskrift för svenska folkhögskolan,;Tidskrift för svenska folkhögskolan,;Tidskrift för svenska folkhögskolan,;Tidskrift för svenska folkhögskolan ;;Svenska folkhögskolans lärareförening,;Tidskrift för svenska folkhögskolan ;;Svenska folkhögskolans lärareförening,;Svenska folkhögskolans lärarförening,;Svenska folkhögskolans lärarförbund	Tidskrift för svenska folkhögskolan	   1
Svenska kyrkans diakonistyrelsen	Svenska kyrkans diakonistyrelse	   1
Schildt ;;Björck & Börjesson	Schildt	   1
[Berling]	Berling	   1
Luth & Rosén,;Luth & Rosén,;Luth & Rosén ;;Allmänna svenska elektriska aktiebolaget	Luth & Rosen	   1
Uppsalaförlaget	Uppsala	   1
Kanotisten,;Kanotisten,;Kanotisten,;Kanotisten	Kanotisten	   1
Det nya Ryssland,;Det nya Ryssland,;Tidskriften Det nya Ryssland, förening u.p.a.	Det nya Ryssland	   1
Tidskriften Det nya Ryssland, förening u.p.a,;Tidskriften Det nya Ryssland, förening u.p.a,;Sovjetunionen i dag	Tidskriften Det nya Ryssland, förening u.p.a	   1
D.F. Bonniers förlag	D.F. Bonnier	   1
Norstedt,;Norstedt,;Svenska militärläkareföreningen	Norstedt	   1
T. Cautley Newby, publisher	T. Cautley Nevby, publisher	   1
Norrlands-Postens Tryckeri A.-B.	Norrlands-Postens Tryckeri A.-B	   1
[Centrala sjukvårdsberedn.]	Centrala sjuqvårdsberedn	   1
Norrblads bokhandel [distributör]	Norblads bokhandel	   1
Hagerups Boghandel ;;Wettergren & Kerber ;;A. Cammermeyers Sortimentsboghandel	Hagerups Boghandel	   1
Societé du Mercure de France	Societe du Mercure de France	   1
Ny Tids tryck.	Ny Tids tryck	   1
Wilh. Flach,;Wilh. Flach,;Wilh. Flach och H. Juhlin-Dannfelt,;Wilhelm Flach och Erik Insulander,;Wilhelm Flach, Erik Insulander och Nils Hansson,;Wilhelm Flach och Nils Hansson,;Nils Hansson, A. Sjöström	Wilh. Flach	   1
Elevförbundets förlag	Elev	   1
[Wåhlin]	Wåhlin	   1
Svenska jägareförbundet	Svenska jägare	   1
Halls förlag,;H. Halls boktr.)	Hall	   1
H. Halls boktryckeriaktiebolag ;;A. Dahlhielm,;H. Halls boktryckeriaktiebolag ;;A. Dahlhielm,;Halls förlag	H. Halls boktryckeriaktiebolag	   1
Ungdomsvännen,;Ungdomsvännen,;Svenska missionsförbundets ungdom	Ungdomsvännen	   1
YSF:s förlag	YSF	   1
tryckt uti Kongl. tryckeriet.	tryckt uti Kongl. tryckeriet	   1
Banana Company,;Banana Company,;Banan-kompaniet	Banana Company	   1
[Kungl. Tryckeriet]	 tryckeriet	   1
Sveriges juvelerare- och guldsmedsförbund,;Sveriges juvelerare- och guldsmedsförbund,;Sveriges juvelerare- och guldsmedsförbund,;Sveriges juvelerare- och guldsmedsförbund,;Svensk guldsmedstidning,;Sveriges juvelerare- och guldsmedsförbund	Sveriges juvelerare- & guldsmedsförb	   1
Göteborgs maskinistförening,;Göteborgs maskinistförening,;Svenska maskinistförbundet,;Svenska maskinbefälsförbundet	Göteborgs maskinistförening	   1
Tidning för lärarinnor,;Tidning för lärarinnor,;Tidning för lärarinnor	Tidning för lärarinnor	   1
Askerbergs	Askerberg	   1
C. E. Fritzes K. hofbokhandel	C.E. Fritzes hofbokhandel	   1
Pensionären,;Pensionären,;Sveriges folkpensionärers riksförbund	Pensionären	   1
Brudgummens röst,;Brudgummens röst,;Stockholm	Brudgummens röst	   1
Justitiedep.	Justitiedep	   1
P.A. Huldbergs förlag	P.A. Huldberg	   1
Kungl. Telegrafstyrelsen	Telegrafstyrelsen	   1
Nordin & Josephson ;;Hjalmar Biglers förlag,;Nordin & Josephson ;;Hjalmar Biglers förlag,;Nordin & Josephson,;Nordin & Josephson ;;Det norske aktieforlag	Nordin & Josephson	   1
Nordisk tidskrift för sinnesslövård,;Nordisk tidskrift för sinnesslövård,;Nordisk tidskrift för sinnesslövård	Nordisk tidskrift för sinnesslövård	   1
Landsbygdens kvinnotidning	Landsbygdens qvinnotidning	   1
Torsten Hedlund ;;Håkan Ohlsson	Torsten Hedlund	   1
C.M. Thimgren	C.M. Timgren	   1
Svenska kyrkans missionsstyrelse,;Svenska kyrkans missionsstyrelse,;Svensk kyrkans sjömansvårdsstyrelse	Svenska kyrkans missionsstyrelse	   1
Yngve Norrvis förlag,;Yngve Norrvis förlag,;Looping	Yngve Norrvi	   1
Arkiv för patent-, mönster- och varumärkesskydd	Arkiv för patent-, mönster- & varumärkesskydd	   1
Bageri-arbetaren,;Bageri-arbetaren,;Bageriarbetaren	Bageri-arbetaren	   1
G. Chelius,;G. Chelius,;O. Walinder,;Walinders tryckeri,;För svenska hem	G. Chelius	   1
Sv. Familj-journalens förlags-exp.	Svenska Familj-journalens-exp	   1
Swedish Homes Publ. Co.	Svedish Homes Publ. Co	   1
Svensk jernvägs-tidning,;Svensk jernvägs-tidning,;Föreningen Svensk jernvägs-tidning u.p.a.,;Svensk järnvägs-tidning,;Svensk järnvägstidning,;J.W. Wahlström	Svensk jernvägs-tidning	   1
Ill. kriminalbibl.	Ill. kriminalbibl	   1
Hemtrefnad,;Hemtrefnad,;Föreningen Hemtrefnad,;Fredrika-Bremer-förbundet	Hemtrefnad	   1
Otto Chils' boktr..	Otto Chils' boktr	   1
Svensk sjukskötersketidning,;Svensk sjukskötersketidning,;Föreningen Svensk sjukskötersketidning	Svensk sjukskötersketidning	   1
Svenska Motokulturfören.	Svenska Motokulturfören	   1
Jos. Seligmann & co.,;Jos. Seligmann & co.,;C. & E. Gernandts förlag,;W. Landgren,;Aktiebolaget Ljus,;Svenska bokförlaget,;Fröléen & comp.,;Åhlén & Åkerlund,;Åhlén & Åkerlund (Albert Bonnier),;Publicistklubben	Jos. Seligmann & co	   1
Åbo boktr.ab.	Åbo boktr.ab	   1
Kvinnorna och framtiden	Kvinnorna & framtiden	   1
Kungsholm cruise news	Kungsholm cruise nevs	   1
Pietisten,;Pietisten,;Svenska missionsförbundet	Pietisten	   1
Ungdomens veckopost,;Ungdomens veckopost,;Ungdomens veckopost,;B.-M:s bokförlag,;Svenska baptisternas ungdomsförbund	Ungdomens Veckopost	   1
Lilja	Lillja	   1
Svenska frivilliga sjukvårdsväsendets centralråd,;Svenska frivilliga sjukvårdsväsendets centralråd,;Svenska röda korset	Svenska frivilliga sjuqvårdsväsendets centralråd	   1
Skandinaviska förlagsexpeditonen	Skandinaviska sexpeditionen	   1
Fysisk fostran,;Fysisk fostran,;Förbundet för fysisk fostran	Fysisk fostran	   1
Nordens gymnastikförbund	Nordens gymnastik	   1
Skånska trädgårdsföreningen,;Skånska trädgårdsföreningen,;Skånska trädgårdsföreningen,;Skånska trädgårdsföreningen,;Skånska trädgårdsföreningen,;Skånska trädgårdsföreningen	Skånska trädgårdsföreningen	   1
Institute of archaeology, Univ.	Institute of archaeology, Univ	   1
[Akademiklubben (AK), Kungl. Akademien för de fria konsterna]	Akademiklubben AK,  Akademien för de fria konsterna	   1
Svensk-lettiska hjälpkommitten,;Svensk-lettiska hjälpkommitten,;Latvju zinas	Svensk-lettiska hjälpkommitten	   1
Andrén	Andren	   1
Odén	Oden	   1
[La Bibliothèque française]	La Bibliotheqve française	   1
Söndagsskolföreningens förlag,;Baptistmissionens förlag,;Söndagsskolläraren,;Tryckningskommittén,;B.-M:s bokförlag,;Westerberg,;EFS-förlaget ;;Frälsningsarmén ;;Westerberg ;;ÖM:s förlag	Söndagsskolfören	   1
Kungl. Vetenskapsakademin	 Vetenskapsakademien	   1
J. Vennerholm,;J. Vennerholm,;Svensk veterinärtidskrift	J. Vennerholm	   1
Ed. Harlequin	Ed. Harleqvin	   1
Sveriges agronom- och lantbrukslärares förbund	Sveriges agronom- & lantbrukslärare	   1
Klas Sondén,;Klas Sondén,;R. Blaedel & c:o (G. Chelius) bokhandel,;Gustaf Chelius bokhandel,;Kemistsamfundet,;Svenska kemistsamfundet	Klas Sonden	   1
Vi kvinnor	Vi qvinnor	   1
A.B.F.,;A.B.F.,;ABF	A.B.F	   1
Sveriges landstormsföreningars centralförbund,;Sveriges landstormsföreningars centralförbund,;Centralförbundet för befälsutbildning	Sveriges landstormsföreningars central	   1
Gyldendal;Nordisk forlag	Gyldendal	   1
Bonnier,;Bonnier,;Lutfisken	Bonnier	   1
Kooperativa förbundets provkök	Kooperativa s provkök	   1
Centralstyrelsen för Sveriges skräddarmästareföreningar,;Centralstyrelsen för Sveriges skräddarmästareföreningar,;Styrelsen för Sveriges skräddarmästares centralförening,;Styrelsen för Sveriges skrädderiarbetsgivares centralförening	Centralstyrelsen för Sveriges skräddarmästareföreningar	   1
P. J. Selmer	P.J. Selmer	   1
Sällskapet W:sex, Stockholmslogen,;Sällskapet W:sex, Stockholmslogen,;Stamlogen ;;Norrköpingslogen ;;Stockholmslogen,;Sällskapet W:sex,;Sällskapet W:sex,;Ordenssällskapet W:6	Sällskapet W:sex, Stockholmslogen	   1
Svenska nationalföreningen mot tuberkulos,;Svenska nationalföreningen mot tuberkulos,;Svenska nationalföreningen mot tuberkulos och andra folksjukdomar	Svenska nationalförening mot tuberkulos	   1
ABF:s Stockholmsavd. (distr.)	ABF:s Stockholmsavd	   1
Kooperativa förlags- och bokhandels förbundet	Kooperativa s- & bokhandel	   1
Fredr. Geijer,;Fredrik Geijer,;Oscar Hesslin,;Svensk Odd Fellow-tidning,;Odd Fellow, Storlogekansliet	Fredr. Geijer	   1
Distriktstyrelsens förl.	Distriktstyrelsen	   1
A.L. Löfströms förl.	A.L. Löfström	   1
Rylander ;;Wåhlin ;;Hintze	Rylander	   1
Svenska bryggareföreningen,;Svenska bryggareföreningen,;Svenska bryggareföreningen och Svenska bryggmästareförbundet	Svenska bryggareföreningen	   1
Petterson	Pettersson	   1
Svensk bokförteckning,;Svensk bokförteckning,;Svenska sortimentsbokhandlareföreningen,;Svenska bokhandlareföreningen,;Svenska bokhandlareföreningen,;Svenska bokhandlareföreningen,;Tidningsaktiebolaget Svensk bokhandel	Svensk bokförteckning	   1
[Ad. Bonnier]	Ad. Bonnier	   1
Malmö ljustryckanstalt	Malmö ljustrycksanst	   1
Fr. Törnequist	Fr. Törneqvist	   1
[Klemming]	Klemming	   1
[Frihet och demokrati]	Frihet & demokrati	   1
Kungl. Roslagens flygflottiljs kamratförening	 Roslagens flygflottiljs kamratförening	   1
Fröléen & comp.,;P. Palmquist);Fröléen & comp.,;Bonnier	Fröleen & Co	   1
Tekniska Förlags AB	Tekniska s AB	   1
[Ljus]	Ljus	   1
Ed.Odeon	Ed. Odeon	   1
A. Billsténs Boktryckeri	A. Billstens Boktryckeri	   1
[Frimurarelogen Arcturus]	Frimurarelogen Arcturus	   1
Aktualisternas förlag	Aktualisterna	   1
Nyliberala studentförbundet	Nyliberala student	   1
Almqvist % Wiksell	Almqvist & Wiksell	   1
H. C. Ørsted Komiteen	H.C. Ørsted Komiteen	   1
Evangeliska Fosterlands stift	Evangeliska fosterlandsstiftelsen	   1
A V Carlson	A.V. Carlson	   1
J. W. Östlund	J.W. Östlund	   1
[Limmareds glasbruk]	Limmareds glasbruk	   1
[Rohloffs bokhandel]	Rohloffs bokhandel	   1
Tryckeri- & tidnings-a.-b.	Tryckeri- & tidnings-a.-b	   1
T. & T.	T. & T	   1
A.-B. Sture Ljungdahl & C:o.	A.-B. Sture Ljungdahl & Co	   1
Thimgrens boktr.	Thimgrens boktr	   1
Kongl. Boktr.	Kongl. Boktr	   1
J.U.F:s förlag	J.U.F	   1
Kooperativa förb. förl.	Kooperativa	   1
Trykt og forlagt af C. E. Ekmarck	Trykt og t af C.E. Ekmarck	   1
Sigfrid Flodins Förlag	Sigfrid Flodin	   1
Suomalianen tiedeakatemia	Suomalainen tiedeakatemia	   1
På L. J. Hjertas förlag	På L.J. Hjerta	   1
Lantmännens tryckeri Westlund & Co.	Lantmännens tryckeri Westlund & Co	   1
P. Påhlson [distributör]	P. Påhlson	   1
Sv. turistföreningens förl.	Svenska turistfören	   1
[Fritzes hovbokh.], distributör		   1
Samhällsförl.	Samhälls	   1
L. F. Hasselkvists bokh. i distr.	L.F. Hasselqvists bokhandel i distr	   1
C. O. Ekblad & Co	C.O. Ekblad & Co	   1
Tiden :;LT	Tiden	   1
Svenska kyrkans diakonistyrelses Bokförlag	Svenska kyrkans diakonistyrelse	   1
[E. Åkesson]	E. Åkesson	   1
Bokförlags aktiobolaget Thule	Boks aktiobolaget Thule	   1
Lundholm,;Nya tr.-ab)	Lundholm	   1
J.C.Frenkell & Filius	J.C. Frenkell & Filius	   1
Almqvist & Wiksell in kommission	Almqvist & Wiksell	   1
Gleerup,;Norman)	Gleerup	   1
Vitterhets historie och antikvitets akademien	Vitterhets-, historie- & antiqvitetsakad	   1
Generalstabens litografiska anst. förl.	Generalstabens litografiska anstalt	   1
Bermann-Fisher	Bermann-Fischer	   1
Föreningen Verdandis förl.	Föreningen Verdandi	   1
Världslitteraturens Förlag	Världslitteraturen	   1
Geber :;Schildt	Geber	   1
P.Hanselli	P. Hanselli	   1
Geber ;;Munksgaard	Geber	   1
SLU-bladet,;SLU-bladet,;SLU-bladet	SLU-bladet	   1
Exp. af Romanbibl.	Exp. af Romanbibl	   1
[K. Gustafsson]	K. Gustafsson	   1
Nykterhetsvännernas allmänna sjuk- och begrafningskassa,;Nykterhetsvännernas allmänna sjuk- och begravningskassa,;Sverges rikssjukkassa,;A. L. Lindhagen	Nykterhetsvännernas allmänna sjuk- & begrafningskassa	   1
Svenska folkets sjukkassa,;Svenska folkets sjukkassa,;Svenska folkets understödsförening ;;Allmänna sjuk- och olycksfallskassan,;Mellersta Norrlands erkända centralsjukkassa ;;Svenska folkets understödsförening ;;Allmänna sjuk- och olycksfallskassan,;Svenska folkets understödsförening ;;Allmänna sjuk- och olycksfallskassan	Svenska folkets sjukkassa	   1
Finlands Zionistförbund Hazohar	Finlands Zionist Hazohar	   1
C.F. Arwidsson	C.F. Arvidsson	   1
Yxhults stenhuggeri A.-B.	Yxhults stenhuggeri A.-B	   1
Helsingfors stads yrkesvalskommitté	Helsingfors stads yrkesvalskommitte	   1
Ivar Nyberg ;;F. Colling [distribution]	Ivar Nyberg	   1
Hembygdsbokens förl.	Hembygdsboken	   1
Svenska kvinnors missionsförening	Svenska qvinnors missionsförening	   1
Edwin H. Morris ;;T. Ehrling	Edvin H. Morris	   1
A. G. Deurell	A.G. Deurell	   1
Tidningsaktiebolaget Västmanlands tr.	Tidningsaktiebolaget Västmanlands tr	   1
Duckworth & Co	Ducqvorth & Co	   1
Svenska läkaresällsk.	Svenska läkaresällskapet	   1
Västmanlands fornminnesfören.	Västmanlands fornminnesfören	   1
W. Clowes and sons	W. Cloves and sons	   1
Lantbruksförb:s tidskriftsab	Lantbruksförb:s tidskr.-ab	   1
Värmlands-sporten	Värmlandsposten	   1
Ny Nords Förl.	Ny Nord	   1
Barns och gamlas väl!	Barns & gamlas väl!	   1
Nybro annons- och reklambyrå	Nybro annons- & reklambyrå	   1
Kungl. Väg- och vattenbyggnadsstyr.	 Väg- & vattenbyggnadsstyrelsen	   1
Süddeutsche Monatshefte	Syddeutsche Monatshefte	   1
Väg- och vattenbyggnadsklubben	Väg- & vattenbyggnadsklubben	   1
(Stockholm : Västermalm)	Stockholm : Västermalm	   1
Juridiska fak.:s förlagsrörelse	Juridiska fak.:srörelse	   1
Protat frères	Protat freres	   1
Svenska freds- ochs kiljedomsförenigen	Svenska freds- & skiljedomsfören	   1
Silfversparres grafiska anstalt	Silversparres grafiska anstalt	   1
Nordiska bohandeln	Nordiska bokhandel	   1
Svenska metallografförb.	Svenska metallografförb	   1
Univ., Engelska seminariet :;Lundequistska bokh. [distributör]	universitets, Engelska seminariet	   1
Nordiska förlaget/Åhlén & Åkerlund	Nordiska /Åhlen & Åkerlund	   1
Svenska faunistiska sällskapet,;Svenska faunistiska sällskapet,;Svenska faunistiska sällskapet ;;Entomologiska föreningen i Stockholm	Svenska faunistiska sällskapet	   1
Norrland i ord och bild,;Norrland i ord och bild,;Norrland i ord och bild,;Norrland i ord och bild	Norrland i ord & bild	   1
N. Zetterströms	N. Zetterström	   1
F. Lewis	F. Levis	   1
Svensk emballage- och förpacknings-tidskrift,;Svensk emballage- och förpacknings-tidskrift,;Svensk emballage- och förpacknings-tidskrift	Svensk emballage- & förpacknings-tidskrift	   1
Albert Bonniers förlag,;Albert Bonniers förlag,;Förlaget Radio,;Tidskriften Radio	Albert Bonnier	   1
Skough tr.	Skough tr	   1
Flygare Enka:s tr.	Flygare Enka:s tr	   1
Eranos [i distr.]	Eranos	   1
Odontologiska fören., Tandläkarhögsk:s studentkår	Odontologiska förening, Tandläkarhögsk:s studentkår	   1
Brandt	Brand	   1
Zacharia Hæggström	Zacharias Häggström	   1
Frit nordisk forlag	Frit nordisk	   1
Oficyna poetów i malarzy	Oficyna poetóv i malarzy	   1
Svenska järnvägsmannaförb.	Svenska järnvägsmanna	   1
Lindströms Bokh.	Lindströms bokhandel	   1
Wald. Zachrissons Boktr.	Wald. Zachrissons boktr	   1
Gleerupska universitetsbokhandel (distr.)	Gleerupska universitetsbokhandel	   1
Sveriges kyrkliga studie-förl.	Sveriges kyrkliga studieförb	   1
Byggmästarens förlag	Byggmästaren	   1
Jönköpings läns nykterhetsförbunds förlag	Jönköpings läns nykterhets	   1
Bonnier,;Bonnier,;Th. Holm,;Hemma, 1931	Bonnier	   1
Ariel,;Ariel,;N.T.O:s studiekommitté,;Nationaltemplarorden	Ariel	   1
Nordiska förlags-ab	Nordiska s-ab	   1
Utrikespolitiska institutet :;Kooperativa förb. [distributör],;Nordisk rotogravyr	Utrikespolitiska institutet	   1
[Patent- och registreringsverket]	Patent- & registreringsverket	   1
[Kungl. Patent- och registreringsverket]	 Patent- & registreringsverket	   1
Trädgården,;Trädgården,;Trädgården,;Stockholms gartnersällskap ;;Svenska trädgårdsföreningen,;Stockholms gartnersällstap,;Sveriges allmänna trädgårdsförbund,;Sveriges allmänna trädgårdsförbund	Trädgården	   1
Filmnyheter,;Filmnyheter,;A.-B. Svensk filmindustri	Filmnyheter	   1
[Viggbyholmsskolan]	Viggbyholmsskolan	   1
Gleerupska univ.-bokh	Gleerupska universitetsbokhandel	   1
Idé och form förlag	Ide & form	   1
Gleerup ;;Magnus	Gleerup	   1
Zacharias Hæggströms förlag	Zacharias Häggström	   1
Sigrid Flodins boktr.	Sigrid Flodins boktr	   1
B. G. Teubner	B.G. Teubner	   1
Gruppverksamheten. KF	Gruppverksamheten, KF	   1
Värnpliktiga underofficerares riksförbund	Värnpliktiga underofficerares riks	   1
Folkskolans barntidning,;Folkskolans barntidning,;Folkskolans barntidning	Folkskolans barntidning	   1
Hagelstams förlagsaktiebolag	Hagelstamsaktiebolag	   1
De kommunistiska statstjänarnas samarbetskommitté	De kommunistiska statstjänarnas samarbetskommitte	   1
